BCG-Agfarm 3 Curyo 
Reading Time,Rainfall,Humidity,Temperature,Wind Speed,Wind Direction
31/10/2019 11:58 PM,0,53,20.5,3.9,NNE
31/10/2019 11:44 PM,0,53,20.2,3.3,NNE
31/10/2019 11:29 PM,0,51,21.1,4.4,NNE
31/10/2019 11:15 PM,0,50,21.3,5,N
31/10/2019 11:01 PM,0,51,20.9,4.2,NNE
31/10/2019 10:46 PM,0,51,20.9,3.1,NNE
31/10/2019 10:32 PM,0,50,21.2,3.4,NNE
31/10/2019 10:18 PM,0,50,21.3,3.1,NNE
31/10/2019 10:03 PM,0,49,21.7,3.4,NNE
31/10/2019 9:34 PM,0,45,23.5,4.7,NNE
31/10/2019 9:20 PM,0,44,23.5,4.8,N
31/10/2019 9:06 PM,0,44,23.5,4.4,NNE
31/10/2019 8:51 PM,0,44,23.8,4.6,N
31/10/2019 8:37 PM,0,43,24.2,4.4,NNE
31/10/2019 8:23 PM,0,42,24.8,4.6,N
31/10/2019 8:08 PM,0,41,25.4,4.6,N
31/10/2019 7:54 PM,0,38,26.6,6.3,N
31/10/2019 7:40 PM,0,37,27.3,7,N
31/10/2019 7:26 PM,0,35,27.9,7.8,N
31/10/2019 7:11 PM,0,35,28.4,8,NNE
31/10/2019 6:57 PM,0,33,29.2,9.2,N
31/10/2019 6:43 PM,0,32,29.8,9.8,NNE
31/10/2019 6:29 PM,0,31,30.3,10.1,N
31/10/2019 6:14 PM,0,29,30.9,12.4,N
31/10/2019 6:00 PM,0,29,31.3,12.4,N
31/10/2019 5:46 PM,0,28,31.9,12.8,SSW
31/10/2019 5:32 PM,0,27,32.1,14.6,N
31/10/2019 5:17 PM,0,27,32.4,13.2,NNE
31/10/2019 5:03 PM,0,26,32.8,13.6,N
31/10/2019 4:49 PM,0,26,33,13.6,N
31/10/2019 4:35 PM,0,26,32.7,13.8,N
31/10/2019 4:21 PM,0,25,33.1,15.9,N
31/10/2019 4:06 PM,0,25,33.3,15.4,N
31/10/2019 3:52 PM,0,25,33.6,14.6,NNE
31/10/2019 3:38 PM,0,24,33.4,15.7,NNE
31/10/2019 3:24 PM,0,24,33.6,17,N
31/10/2019 3:10 PM,0,24,33.6,16.4,NNE
31/10/2019 2:56 PM,0,24,33.9,16.7,SSW
31/10/2019 2:41 PM,0,24,33.8,16.8,NNE
31/10/2019 2:27 PM,0,24,33.5,16,NNE
31/10/2019 2:13 PM,0,24,33.6,17.3,NNE
31/10/2019 1:59 PM,0,24,33.3,16,NE
31/10/2019 1:45 PM,0,24,33.8,16.8,N
31/10/2019 1:30 PM,0,26,33.2,17.2,N
31/10/2019 1:16 PM,0,25,33.1,17.3,NNE
31/10/2019 1:02 PM,0,25,33.4,15.6,NNW
31/10/2019 12:48 PM,0,26,32.6,16.9,NNE
31/10/2019 12:34 PM,0,28,32.1,15.6,NNW
31/10/2019 12:19 PM,0,29,31.8,16.5,NNW
31/10/2019 12:05 PM,0,30,31.7,15.6,N
31/10/2019 11:51 AM,0,31,31.6,14.8,NNW
31/10/2019 11:37 AM,0,31,31.4,13.8,NNW
31/10/2019 11:23 AM,0,32,30.9,15,NNW
31/10/2019 11:08 AM,0,32,30.5,14.8,NNW
31/10/2019 10:54 AM,0,33,30.1,17.3,N
31/10/2019 10:40 AM,0,33,29.9,15.4,N
31/10/2019 10:26 AM,0,33,29.8,16.2,N
31/10/2019 10:12 AM,0,34,29.3,15.4,N
31/10/2019 9:57 AM,0,34,28.9,14.2,N
31/10/2019 9:43 AM,0,34,28.6,12.6,N
31/10/2019 9:29 AM,0,35,28,13.4,SSW
31/10/2019 9:15 AM,0,36,27.7,13.9,N
31/10/2019 9:00 AM,0,38,27,13.1,N
31/10/2019 8:46 AM,0,39,26.2,13.8,NNW
31/10/2019 8:32 AM,0,41,25.6,15.2,N
31/10/2019 8:18 AM,0,42,24.9,14.7,SSW
31/10/2019 8:03 AM,0,45,24.4,14.1,N
31/10/2019 7:49 AM,0,47,23.5,12.5,N
31/10/2019 7:35 AM,0,49,22.3,11.8,NNW
31/10/2019 7:20 AM,0,51,21.6,7.8,NNW
31/10/2019 7:06 AM,0,54,20.1,7.3,SSW
31/10/2019 6:51 AM,0,58,18.4,5.4,N
31/10/2019 6:37 AM,0,59,17.2,5.6,N
31/10/2019 6:23 AM,0,63,16,4,N
31/10/2019 6:08 AM,0,66,14.4,2.9,N
31/10/2019 5:54 AM,0,66,14,3.1,N
31/10/2019 5:39 AM,0,66,13.9,4,N
31/10/2019 5:25 AM,0,63,14.2,3.8,N
31/10/2019 5:11 AM,0,63,14.3,4.2,NNE
31/10/2019 4:56 AM,0,60,15.1,4.6,N
31/10/2019 4:42 AM,0,59,15.8,6.1,N
31/10/2019 4:27 AM,0,57,16.2,5.9,N
31/10/2019 4:13 AM,0,57,16.1,5,N
31/10/2019 3:58 AM,0,57,16.2,4.7,N
31/10/2019 3:44 AM,0,55,16.9,4.7,N
31/10/2019 3:30 AM,0,54,17,4.5,SSW
31/10/2019 3:15 AM,0,55,16.8,4.2,SSW
31/10/2019 3:01 AM,0,54,16.7,4.5,NNE
31/10/2019 2:46 AM,0,53,17.2,5.3,N
31/10/2019 2:32 AM,0,52,17.3,5.4,SSW
31/10/2019 2:17 AM,0,51,17.3,3.9,N
31/10/2019 2:03 AM,0,50,17.3,4.2,N
31/10/2019 1:48 AM,0,47,18.4,6.2,NNE
31/10/2019 1:34 AM,0,47,18.2,5.6,SSW
31/10/2019 1:20 AM,0,45,18.1,3.5,N
31/10/2019 1:05 AM,0,42,19.3,4.3,N
31/10/2019 12:51 AM,0,39,20.3,6.3,N
31/10/2019 12:36 AM,0,37,20.7,6.4,N
31/10/2019 12:22 AM,0,35,21.4,7.3,N
31/10/2019 12:08 AM,0,33,22.3,8.7,NNW
30/10/2019 11:53 PM,0,32,22.4,7.8,SSW
30/10/2019 11:39 PM,0,30,23.1,9.5,N
30/10/2019 11:24 PM,0,30,23,8.2,NNW
30/10/2019 11:10 PM,0,30,23.5,8.8,NNW
30/10/2019 10:56 PM,0,30,23.7,8.9,N
30/10/2019 10:41 PM,0,30,23.5,8,N
30/10/2019 10:27 PM,0,29,23.4,7.3,N
30/10/2019 10:13 PM,0,27,23.9,8.3,N
30/10/2019 9:58 PM,0,25,24.5,9.2,N
30/10/2019 9:44 PM,0,23,24.9,9.7,N
30/10/2019 9:30 PM,0,21,25.5,9.2,N
30/10/2019 9:15 PM,0,21,25.5,9.1,N
30/10/2019 9:01 PM,0,20,25.7,9.2,N
30/10/2019 8:47 PM,0,19,26,9.3,N
30/10/2019 8:32 PM,0,18,25.8,8,SSW
30/10/2019 8:18 PM,0,17,26,9.1,SSW
30/10/2019 8:03 PM,0,18,24.6,5.4,N
30/10/2019 7:49 PM,0,20,23.2,2.7,NNE
30/10/2019 7:35 PM,0,20,23.5,2.7,NNE
30/10/2019 7:20 PM,0,19,24.5,2.6,NNE
30/10/2019 7:06 PM,0,17,26.1,3.1,NNE
30/10/2019 6:52 PM,0,15,28.1,3.9,NNE
30/10/2019 6:37 PM,0,12,30.2,6,NNE
30/10/2019 6:23 PM,0,11,31.5,6.6,NNE
30/10/2019 6:09 PM,0,10,32.6,7,NNE
30/10/2019 5:55 PM,0,10,33.4,8.5,N
30/10/2019 5:40 PM,0,9,34.1,8.8,ENE
30/10/2019 5:26 PM,0,9,34.5,8.4,NNE
30/10/2019 5:12 PM,0,8,35,8.5,NNE
30/10/2019 4:58 PM,0,8,35.4,9.6,SSW
30/10/2019 4:44 PM,0,8,35.5,7.5,NNE
30/10/2019 4:30 PM,0,8,35.9,8.2,N
30/10/2019 4:15 PM,0,7,35.9,9.5,N
30/10/2019 4:01 PM,0,7,36,10.3,NNE
30/10/2019 3:47 PM,0,8,35.7,7.6,N
30/10/2019 3:33 PM,0,8,36.3,5.8,NNW
30/10/2019 3:19 PM,0,8,35.9,6.5,NNE
30/10/2019 3:05 PM,0,7,36.1,8.4,NE
30/10/2019 2:51 PM,0,7,36.2,7.7,N
30/10/2019 2:37 PM,0,8,36.1,8.9,NW
30/10/2019 2:23 PM,0,7,36.1,7.3,NE
30/10/2019 2:08 PM,0,7,35.9,9.8,NW
30/10/2019 1:54 PM,0,8,35.8,6.7,N
30/10/2019 1:40 PM,0,8,36.1,7.6,N
30/10/2019 1:26 PM,0,8,35.2,8,NW
30/10/2019 1:12 PM,0,8,35.2,8.5,NW
30/10/2019 12:58 PM,0,8,35.2,9.4,NNW
30/10/2019 12:44 PM,0,9,35.2,10.3,N
30/10/2019 12:29 PM,0,9,34.8,8.4,WNW
30/10/2019 12:15 PM,0,9,34.7,10.7,NW
30/10/2019 12:01 PM,0,10,34.7,8.3,SSW
30/10/2019 11:47 AM,0,10,34.4,8.6,NNE
30/10/2019 11:33 AM,0,10,34.4,9.2,NW
30/10/2019 11:19 AM,0,10,34,10.9,WNW
30/10/2019 11:05 AM,0,10,34,9.5,N
30/10/2019 10:50 AM,0,10,34.1,11.6,NW
30/10/2019 10:36 AM,0,10,34,11.8,NNW
30/10/2019 10:22 AM,0,11,33.4,13.6,NNW
30/10/2019 10:08 AM,0,11,33,12.5,NNW
30/10/2019 9:54 AM,0,11,32.7,12.2,NNW
30/10/2019 9:39 AM,0,11,32.3,12.7,NW
30/10/2019 9:25 AM,0,12,31.9,12,N
30/10/2019 9:11 AM,0,13,31.2,10.3,NW
30/10/2019 8:57 AM,0,14,30.7,9.1,NNW
30/10/2019 8:43 AM,0,16,29.3,7.1,N
30/10/2019 8:28 AM,0,18,28.7,6.9,N
30/10/2019 8:14 AM,0,18,28.5,7.5,NNW
30/10/2019 8:00 AM,0,20,27,6.6,NNW
30/10/2019 7:46 AM,0,23,25.1,5.4,N
30/10/2019 7:31 AM,0,25,23.1,6.6,N
30/10/2019 7:17 AM,0,28,21.3,4.7,N
30/10/2019 7:03 AM,0,32,20.1,4.2,NNE
30/10/2019 6:48 AM,0,35,18.2,3.4,N
30/10/2019 6:34 AM,0,41,15.7,2.1,NNE
30/10/2019 6:19 AM,0,46,14.2,1.1,NNE
30/10/2019 6:05 AM,0,47,13.5,1.3,NNE
30/10/2019 5:51 AM,0,48,13.5,1.2,NNE
30/10/2019 5:36 AM,0,48,13.4,1.2,NNE
30/10/2019 5:22 AM,0,49,13.4,1.4,NNE
30/10/2019 5:07 AM,0,49,13.4,1.6,NNE
30/10/2019 4:53 AM,0,53,12.5,1.8,NNE
30/10/2019 4:38 AM,0,55,12.3,2,NNE
30/10/2019 4:24 AM,0,54,12.5,1.3,NNE
30/10/2019 4:09 AM,0,52,13,1.2,NNE
30/10/2019 3:55 AM,0,53,13,1.6,NNE
30/10/2019 3:40 AM,0,55,12.7,2,NNE
30/10/2019 3:26 AM,0,56,12.5,3.1,NE
30/10/2019 3:12 AM,0,56,12.6,2.9,E
30/10/2019 2:57 AM,0,60,11.7,1.8,SSE
30/10/2019 2:43 AM,0,62,10.2,2,SSE
30/10/2019 2:28 AM,0,54,13.2,0.8,SSE
30/10/2019 2:14 AM,0,51,14.6,1,SSE
30/10/2019 1:59 AM,0,53,14.8,1,SSE
30/10/2019 1:45 AM,0,54,15,0.2,SSE
30/10/2019 1:30 AM,0,53,14.9,1.9,SSE
30/10/2019 1:16 AM,0,53,15.1,0.7,SSE
30/10/2019 1:01 AM,0,53,15,0.5,SSE
30/10/2019 12:47 AM,0,55,15.1,0,SSE
30/10/2019 12:33 AM,0,54,14.8,1,SSE
30/10/2019 12:18 AM,0,52,15.9,2.2,SSE
30/10/2019 12:04 AM,0,51,16.5,3.2,SSE
29/10/2019 11:49 PM,0,50,17.1,3.3,SSE
29/10/2019 11:35 PM,0,49,17.4,3.7,SSE
29/10/2019 11:20 PM,0,48,18,3.7,SSE
29/10/2019 11:06 PM,0,47,18.5,3.9,SSE
29/10/2019 10:51 PM,0,46,18.6,4.4,S
29/10/2019 10:37 PM,0,45,18.8,5.7,S
29/10/2019 10:23 PM,0,44,19.1,7.5,S
29/10/2019 10:08 PM,0,42,19.4,8,S
29/10/2019 9:54 PM,0,40,20.5,5.5,S
29/10/2019 9:39 PM,0,36,22.1,8.4,S
29/10/2019 9:25 PM,0,34,23.3,11.3,S
29/10/2019 9:11 PM,0,34,22.2,8.5,S
29/10/2019 8:56 PM,0,31,22.5,8.9,S
29/10/2019 8:42 PM,0,25,21.5,2.8,NNW
29/10/2019 8:27 PM,0,24,22.6,3.3,NNW
29/10/2019 8:13 PM,0,24,23,3.4,NW
29/10/2019 7:59 PM,0,22,23.5,1.1,NW
29/10/2019 7:44 PM,0,23,23.5,2.1,NW
29/10/2019 7:30 PM,0,19,26.6,0.6,NW
29/10/2019 7:15 PM,0,17,27.4,0.9,NW
29/10/2019 7:01 PM,0,18,27.9,0.2,NW
29/10/2019 6:47 PM,0,16,28.7,0.2,NW
29/10/2019 6:33 PM,0,16,29.5,1.6,NW
29/10/2019 6:18 PM,0,14,30.5,2.9,NW
29/10/2019 6:04 PM,0,14,31.2,4.7,NW
29/10/2019 5:50 PM,0,12,31.8,3.8,WNW
29/10/2019 5:36 PM,0,13,32.2,4.5,SW
29/10/2019 5:21 PM,0,12,32.2,7.4,WNW
29/10/2019 5:07 PM,0,12,32.9,4.7,NW
29/10/2019 4:53 PM,0,12,32.7,6.2,NNW
29/10/2019 4:39 PM,0,12,32.7,5.5,WNW
29/10/2019 4:25 PM,0,12,32.8,7.7,WNW
29/10/2019 4:10 PM,0,12,32.8,7.9,NW
29/10/2019 3:56 PM,0,12,32.8,6.5,NNW
29/10/2019 3:42 PM,0,13,32.7,6.5,SSW
29/10/2019 3:28 PM,0,13,32.7,8.2,WSW
29/10/2019 3:14 PM,0,13,32.5,8.4,WNW
29/10/2019 3:00 PM,0,13,32.2,9,WSW
29/10/2019 2:45 PM,0,13,32.4,10.4,NNW
29/10/2019 2:31 PM,0,12,32.4,7.1,NW
29/10/2019 2:17 PM,0,14,32,9.7,WNW
29/10/2019 2:03 PM,0,14,32,8.4,NW
29/10/2019 1:49 PM,0,15,31.7,7.8,WSW
29/10/2019 1:34 PM,0,14,31.2,10.5,W
29/10/2019 1:20 PM,0,14,31.2,10,NNW
29/10/2019 1:06 PM,0,15,31.1,8.2,WSW
29/10/2019 12:52 PM,0,15,30.8,11.4,NW
29/10/2019 12:38 PM,0,17,30.8,10.7,NNW
29/10/2019 12:24 PM,0,16,30.2,9.1,WNW
29/10/2019 12:09 PM,0,18,30,10.2,NNW
29/10/2019 11:55 AM,0,17,30,9.3,W
29/10/2019 11:41 AM,0,17,29.3,9.8,NW
29/10/2019 11:27 AM,0,18,28.8,10,NNW
29/10/2019 11:12 AM,0,20,28.6,10.9,NW
29/10/2019 10:58 AM,0,19,28.5,9.6,N
29/10/2019 10:44 AM,0,20,28.5,10,NW
29/10/2019 10:30 AM,0,21,27.7,11.3,N
29/10/2019 10:15 AM,0,21,27.7,11.2,NW
29/10/2019 10:01 AM,0,20,27.3,11.3,NW
29/10/2019 9:47 AM,0,21,27,11.5,NNW
29/10/2019 9:33 AM,0,22,26.6,11,NNW
29/10/2019 9:18 AM,0,23,26.1,11.3,NW
29/10/2019 9:04 AM,0,25,25.4,10.6,NNW
29/10/2019 8:50 AM,0,26,24.8,11,NNW
29/10/2019 8:36 AM,0,26,24.2,10.6,N
29/10/2019 8:21 AM,0,27,23.3,9.9,NNE
29/10/2019 8:07 AM,0,27,22.4,9.4,N
29/10/2019 7:53 AM,0,29,21.2,7.6,N
29/10/2019 7:38 AM,0,34,19.1,5.2,NNE
29/10/2019 7:24 AM,0,40,16.8,4.6,NE
29/10/2019 7:09 AM,0,41,15.7,3.4,NNE
29/10/2019 6:55 AM,0,44,14.6,2.4,NNE
29/10/2019 6:41 AM,0,48,13.2,1.1,NNE
29/10/2019 6:26 AM,0,52,11.7,0.8,NNE
29/10/2019 6:12 AM,0,54,10.3,0,NNE
29/10/2019 5:57 AM,0,55,9.8,0,NNE
29/10/2019 5:43 AM,0,54,9.9,0,NNE
29/10/2019 5:28 AM,0,54,9.9,0,NNE
29/10/2019 5:14 AM,0,55,9.8,0.2,NNE
29/10/2019 4:59 AM,0,55,9.6,0,NNE
29/10/2019 4:45 AM,0,55,9.6,0.6,NNE
29/10/2019 4:30 AM,0,55,9.6,1.5,NNE
29/10/2019 4:16 AM,0,55,9.7,1.6,NNE
29/10/2019 4:01 AM,0,52,10.6,1.2,NNE
29/10/2019 3:47 AM,0,50,11.2,1.3,NNE
29/10/2019 3:32 AM,0,51,10.9,0.1,NNE
29/10/2019 3:18 AM,0,50,11.3,1.8,NNE
29/10/2019 3:03 AM,0,51,11.1,1.1,NNE
29/10/2019 2:49 AM,0,49,11.5,1.9,NNE
29/10/2019 2:34 AM,0,51,11.1,0,NNE
29/10/2019 2:20 AM,0,49,11.6,1.7,NNE
29/10/2019 2:05 AM,0,49,11.7,2.2,NNE
29/10/2019 1:51 AM,0,49,11.7,0.8,NNE
29/10/2019 1:36 AM,0,47,12.3,0.9,NNE
29/10/2019 1:22 AM,0,47,12.4,1.3,NNE
29/10/2019 1:07 AM,0,48,11.8,2.3,NNE
29/10/2019 12:53 AM,0,47,11.9,2.5,NNE
29/10/2019 12:39 AM,0,45,12.5,2.5,NNE
29/10/2019 12:24 AM,0,46,12.1,2.9,NNE
29/10/2019 12:10 AM,0,47,11.8,2.8,NNE
28/10/2019 11:55 PM,0,44,12.5,2.7,NNE
28/10/2019 11:41 PM,0,41,13.5,3.2,NNE
28/10/2019 11:27 PM,0,38,14.8,2.8,NNE
28/10/2019 11:12 PM,0,37,15.5,2.7,NNE
28/10/2019 10:58 PM,0,36,16,2.8,NNE
28/10/2019 10:43 PM,0,35,16.2,3,NNE
28/10/2019 10:29 PM,0,33,17,2.9,NNE
28/10/2019 10:14 PM,0,33,16.9,2.9,NNE
28/10/2019 10:00 PM,0,33,16.9,2.9,NNE
28/10/2019 9:46 PM,0,33,16.8,3,NNE
28/10/2019 9:31 PM,0,32,17.1,3,NNE
28/10/2019 9:17 PM,0,31,17.3,2.8,NNE
28/10/2019 9:02 PM,0,31,17.6,2.7,NNE
28/10/2019 8:48 PM,0,30,17.7,2.9,NNE
28/10/2019 8:33 PM,0,30,17.6,2.4,NNE
28/10/2019 8:19 PM,0,31,17.3,2.1,NNE
28/10/2019 8:04 PM,0,30,17.4,2.5,NNE
28/10/2019 7:50 PM,0,26,19.4,2.9,NNE
28/10/2019 7:36 PM,0,24,20.3,2.3,NNE
28/10/2019 7:21 PM,0,24,20.4,2,NNE
28/10/2019 7:07 PM,0,24,20.5,2.5,NNE
28/10/2019 6:52 PM,0,23,21.2,2.8,NNE
28/10/2019 6:38 PM,0,23,21.7,2.6,NNE
28/10/2019 6:24 PM,0,22,22.8,2.6,NNE
28/10/2019 6:09 PM,0,20,23.8,4.1,NNE
28/10/2019 5:55 PM,0,19,24.2,4.6,NE
28/10/2019 5:41 PM,0,21,24.9,2.2,NNE
28/10/2019 5:26 PM,0,20,25.2,4.6,N
28/10/2019 5:12 PM,0,20,25.6,4.1,N
28/10/2019 4:58 PM,0,20,25.5,4.3,NNE
28/10/2019 4:44 PM,0,21,25.5,7,SSW
28/10/2019 4:29 PM,0,22,25.7,3.6,N
28/10/2019 4:15 PM,0,22,25.5,6,NE
28/10/2019 4:01 PM,0,23,25.8,6.3,NE
28/10/2019 3:47 PM,0,25,25.8,5.7,NE
28/10/2019 3:32 PM,0,25,25.6,5.2,SSW
28/10/2019 3:18 PM,0,25,25.2,5.8,N
28/10/2019 3:04 PM,0,26,25.3,5,NNE
28/10/2019 2:50 PM,0,26,25,5.6,ENE
28/10/2019 2:35 PM,0,26,24.9,5.7,NE
28/10/2019 2:21 PM,0,27,24.6,4.8,NE
28/10/2019 2:07 PM,0,27,24.6,6,NW
28/10/2019 1:53 PM,0,28,24,5.4,N
28/10/2019 1:38 PM,0,30,23.8,5.6,ESE
28/10/2019 1:24 PM,0,32,23.4,7.1,W
28/10/2019 1:10 PM,0,33,23.6,4.6,NNE
28/10/2019 12:56 PM,0,33,23.2,5.3,N
28/10/2019 12:41 PM,0,34,22.7,4.1,WNW
28/10/2019 12:27 PM,0,38,21.7,5.1,ESE
28/10/2019 12:13 PM,0,38,21.8,5.4,NE
28/10/2019 11:58 AM,0,40,21.1,5.1,WNW
28/10/2019 11:44 AM,0,43,20.6,5,WSW
28/10/2019 11:30 AM,0,41,21,3.4,NNW
28/10/2019 11:15 AM,0,45,19.7,5.5,E
28/10/2019 11:01 AM,0,47,19.5,4.1,NE
28/10/2019 10:47 AM,0,47,19.3,3.7,NNW
28/10/2019 10:33 AM,0,49,18.9,4.7,NNW
28/10/2019 10:18 AM,0,51,18.5,3.2,NE
28/10/2019 10:04 AM,0,52,18.1,3,W
28/10/2019 9:50 AM,0,56,17.4,3.7,NNE
28/10/2019 9:35 AM,0,59,16.9,2.6,SW
28/10/2019 9:21 AM,0,62,16.4,3.4,E
28/10/2019 9:07 AM,0,64,15.9,2.9,E
28/10/2019 8:52 AM,0,66,15,3.5,SSW
28/10/2019 8:38 AM,0,70,14.6,2.8,E
28/10/2019 8:23 AM,0,78,13.7,3.4,ENE
28/10/2019 8:09 AM,0,82,12.8,3.9,E
28/10/2019 7:55 AM,0,88,12.1,3.1,E
28/10/2019 7:40 AM,0,91,11.2,3.3,SE
28/10/2019 7:26 AM,0,94,10.4,3.2,SSE
28/10/2019 7:11 AM,0,94,9.4,3.5,SSE
28/10/2019 6:57 AM,0,94,8.2,3,S
28/10/2019 6:42 AM,0,94,7,4.9,S
28/10/2019 6:28 AM,0,94,6.1,3.9,SSW
28/10/2019 6:13 AM,0,94,5.3,3.5,SSW
28/10/2019 5:59 AM,0,94,4.8,4.8,SSW
28/10/2019 5:44 AM,0,94,4.8,4.9,SSW
28/10/2019 5:30 AM,0,94,4.8,5,S
28/10/2019 5:15 AM,0,93,4.9,5.9,S
28/10/2019 5:00 AM,0,93,5.3,5,S
28/10/2019 4:46 AM,0,93,5.4,4.5,S
28/10/2019 4:31 AM,0,93,5.6,3.9,S
28/10/2019 4:17 AM,0,93,5.6,5.6,S
28/10/2019 4:02 AM,0,93,6,3.9,S
28/10/2019 3:48 AM,0,93,6.6,1.9,S
28/10/2019 3:33 AM,0,93,6.6,2.4,S
28/10/2019 3:18 AM,0,93,6.7,2.4,S
28/10/2019 3:04 AM,0,93,7,2.1,S
28/10/2019 2:49 AM,0,93,7.6,2.8,S
28/10/2019 2:35 AM,0,93,7.5,2.6,S
28/10/2019 2:20 AM,0.2,93,7.2,3.5,S
28/10/2019 2:06 AM,0,93,7.5,4.3,S
28/10/2019 1:51 AM,0,93,7.7,3.7,S
28/10/2019 1:37 AM,0,93,8.3,4.6,S
28/10/2019 1:22 AM,0,93,8.6,3.2,S
28/10/2019 1:08 AM,0,92,8.7,5.2,S
28/10/2019 12:53 AM,0,92,9.1,6.2,S
28/10/2019 12:39 AM,0,92,9.4,6.2,SSW
28/10/2019 12:24 AM,0,92,9.8,6.4,SSW
28/10/2019 12:10 AM,0,91,10.4,6,SSW
27/10/2019 11:55 PM,0,91,11.1,3.8,SW
27/10/2019 11:41 PM,0,91,11.5,4,SW
27/10/2019 11:26 PM,0,91,12,3.4,SW
27/10/2019 11:12 PM,0,90,12.4,2.4,SW
27/10/2019 10:57 PM,0,90,12.8,1.3,SW
27/10/2019 10:43 PM,0,90,13,0.5,SW
27/10/2019 10:29 PM,0,89,13.2,2.6,SW
27/10/2019 10:14 PM,0.2,88,13.4,7.5,SW
27/10/2019 10:00 PM,0,86,13.8,9.9,SSW
27/10/2019 9:45 PM,0,85,13.8,9.6,SW
27/10/2019 9:31 PM,0,83,14,7.8,SSW
27/10/2019 9:16 PM,0,84,13.7,6.5,SSW
27/10/2019 9:02 PM,0,85,13.3,5.6,SW
27/10/2019 8:47 PM,0,85,13.1,4.8,SW
27/10/2019 8:33 PM,0,85,13.1,4.8,SW
27/10/2019 8:19 PM,0,84,13.6,5,SSW
27/10/2019 8:04 PM,0,82,14,5.1,SSW
27/10/2019 7:50 PM,0,81,14.3,5.4,S
27/10/2019 7:35 PM,0,79,14.9,5.9,S
27/10/2019 7:21 PM,0,76,15.7,10.1,S
27/10/2019 7:06 PM,0,70,16.6,14,S
27/10/2019 6:52 PM,0,55,18,4.5,SW
27/10/2019 6:38 PM,0,53,18.3,5.8,WSW
27/10/2019 6:23 PM,0,51,18.9,7.4,WSW
27/10/2019 6:09 PM,0,50,19.3,8.6,SW
27/10/2019 5:54 PM,0,48,19.6,10.5,SW
27/10/2019 5:40 PM,0,47,19.7,8.2,WSW
27/10/2019 5:26 PM,0,45,19.8,7.1,SW
27/10/2019 5:11 PM,0,45,20.4,7.2,SW
27/10/2019 4:57 PM,0,44,20.6,8.1,SW
27/10/2019 4:43 PM,0,42,21.3,9.6,W
27/10/2019 4:28 PM,0,43,20.6,9,WSW
27/10/2019 4:14 PM,0,44,20.1,8.3,NW
27/10/2019 3:59 PM,0,44,20,9,WNW
27/10/2019 3:45 PM,0,43,20.5,8.6,W
27/10/2019 3:31 PM,0,41,21.3,9.4,WNW
27/10/2019 3:16 PM,0,41,21,8.8,SW
27/10/2019 3:02 PM,0,44,19.7,6.6,WNW
27/10/2019 2:48 PM,0,44,19.9,7.2,W
27/10/2019 2:33 PM,0,46,19.3,6.7,SW
27/10/2019 2:19 PM,0,46,19.4,7.7,WSW
27/10/2019 2:05 PM,0,45,19.1,7.5,WNW
27/10/2019 1:50 PM,0,45,19.5,7.2,SW
27/10/2019 1:36 PM,0,47,18.7,9,SW
27/10/2019 1:22 PM,0,46,18.8,9.1,WSW
27/10/2019 1:07 PM,0,45,19,9.5,SW
27/10/2019 12:53 PM,0,45,18.9,10,WSW
27/10/2019 12:39 PM,0,45,18.7,9.4,WSW
27/10/2019 12:24 PM,0,44,18.3,8.7,W
27/10/2019 12:10 PM,0,44,18.6,11.9,SW
27/10/2019 11:55 AM,0,43,18.2,10.4,WNW
27/10/2019 11:41 AM,0,42,18.4,8.3,WNW
27/10/2019 11:27 AM,0,43,18.4,9.7,WSW
27/10/2019 11:12 AM,0,45,17.7,9.2,WSW
27/10/2019 10:58 AM,0,46,17.2,8.9,SW
27/10/2019 10:44 AM,0,46,17.2,8.9,SW
27/10/2019 10:29 AM,0,49,16.3,8.3,SW
27/10/2019 10:15 AM,0,53,15.5,7.5,SW
27/10/2019 10:00 AM,0,54,15.1,10.6,WNW
27/10/2019 9:32 AM,0,57,14.7,10.3,WNW
27/10/2019 9:17 AM,0,56,15.3,7.1,WSW
27/10/2019 9:03 AM,0,57,14.8,5.5,SW
27/10/2019 8:48 AM,0,60,14.2,6.1,WNW
27/10/2019 8:34 AM,0,62,13.7,5.7,W
27/10/2019 8:20 AM,0,65,12.9,6.3,WNW
27/10/2019 8:05 AM,0,68,12,7.6,WNW
27/10/2019 7:51 AM,0,69,11.6,8.1,NW
27/10/2019 7:36 AM,0,70,11.2,7,NW
27/10/2019 7:22 AM,0,74,10.5,4.4,WNW
27/10/2019 7:07 AM,0,79,8.9,3.2,WNW
27/10/2019 6:53 AM,0,82,7.3,4.6,W
27/10/2019 6:38 AM,0,83,5.7,4.7,WNW
27/10/2019 6:24 AM,0,85,4.9,3,NW
27/10/2019 6:09 AM,0,86,4.1,1.9,NW
27/10/2019 5:54 AM,0,86,3.5,1.4,NW
27/10/2019 5:40 AM,0,86,3.4,1.7,NW
27/10/2019 5:25 AM,0,86,3.4,2.6,NW
27/10/2019 5:10 AM,0,86,3.3,1.8,W
27/10/2019 4:56 AM,0,85,3.3,1.6,W
27/10/2019 4:41 AM,0,85,3.5,1.2,W
27/10/2019 4:27 AM,0,85,3.7,2.1,W
27/10/2019 4:12 AM,0,85,3.8,1.9,W
27/10/2019 3:57 AM,0,84,3.9,1.4,W
